9	564
18	258
514	924
195	213
23	673
27	571
14	399
202	307
12	175
349	396
3	325
9	377
54	1999
6	942
307	479
194	490
9	1684
15	247
120	517
103	424
97	726
7	480
37	716
66	473
613	657
36	412
38	837
30	485
51	516
28	165
49	398
83	565
3	275
2	247
18	474
2	298
627	872
22	299
86	202
70	321
662	737
113	991
8	672
15	636
4	593
11	780
408	1150
18	250
317	759
13	606
24	561
336	529
16	399
37	509
287	342
52	527
7	1359
97	308
35	402
330	446
1	345
33	644
53	298
6	386
8	267
35	414
439	1238
2	429
226	858
145	337
12	465
1	347
30	603
7	246
555	826
18	395
13	345
3	1148
112	647
250	376
4	555
75	588
124	781
32	228
3	972
3	374
18	356
488	666
28	337
11	346
6	1495
2	195
20	274
8	458
23	388
53	348
46	280
8	769
781	956
18	912
70	1225
3	777
20	991
26	510
16	348
20	1539
7	632
17	428
61	1433
5	714
1	313
5	595
24	312
35	448
30	867
199	1007
3	736
17	671
10	363
4	368
15	1117
13	633
11	345
257	390
26	441
39	448
351	484
245	261
21	797
373	419
2	770
75	365
47	489
13	525
40	603
248	268
34	309
3	643
11	759
277	550
36	212
3	625
57	325
197	424
513	1015
5	313
50	1026
12	635
10	246
261	475
65	726
6	338
35	254
2	257
38	563
16	608
233	448
21	430
3	455
9	424
4	362
23	284
51	537
374	418
1	200
99	353
9	265
8	181
10	558
2	307
63	1058
115	564
34	298
340	636
32	431
13	1742
9	234
74	561
214	245
164	433
67	684
16	471
4	644
5	956
205	255
17	525
3	400
40	351
39	532
55	581
62	710
423	563
6	341
3	500
3	430
25	340
49	552
312	375
71	298
391	614
35	299
119	352
11	448
4	216
229	238
824	967
4	365
166	295
12	645
360	433
3	512
402	463
9	429
22	689
28	452
20	601
27	271
7	402
8	339
20	445
108	361
30	158
470	668
151	870
305	426
28	837
94	715
3	337
4	513
1	205
417	450
98	207
33	399
57	393
16	946
11	371
3	425
12	810
349	568
16	427
24	500
4	165
41	531
27	284
258	297
8	896
71	606
9	957
389	501
237	265
8	270
5	907
22	478
11	378
49	232
66	420
28	189
378	395
4	207
368	441
173	654
154	317
51	750
36	477
129	282
17	515
15	312
47	457
8	249
20	572
18	232
47	808
4	279
8	570
463	609
25	1266
8	484
256	547
66	903
44	562
8	448
5	1201
12	627
141	384
9	1304
221	324
712	1353
1240	1254
5	595
28	428
147	231
6	350
356	668
22	798
72	713
473	560
145	228
5	417
11	423
95	420
361	948
49	359
375	553
157	212
18	363
4	631
239	373
14	233
17	579
62	487
7	751
63	280
3	564
13	371
133	330
37	1008
120	377
113	472
6	265
270	1574
18	482
6	687
5	392
5	563
96	629
5	549
305	365
31	1300
52	669
679	1108
4	357
3	1248
152	870
41	232
4	714
185	207
15	552
28	454
3	503
72	346
4	410
12	727
57	181
36	830
8	361
38	203
39	1980
4	267
88	558
39	425
32	611
6	387
4	851
1	450
5	400
68	787
12	636
9	648
9	138
9	429
22	366
5	298
53	720
8	779
2	1260
171	835
16	1816
13	628
17	1046
69	371
159	798
211	881
38	750
23	355
11	490
13	230
517	988
4	370
4	626
7	329
12	457
970	1010
4	423
25	861
270	725
3	504
560	657
76	302
154	466
221	375
31	474
8	687
633	1017
10	951
234	424
24	699
162	467
56	254
13	355
12	299
4	367
15	417
274	420
102	493
48	590
69	520
9	372
6	544
29	273
38	469
21	394
364	666
7	419
83	535
14	1684
45	481
382	463
165	209
2	602
2	672
90	883
58	259
165	558
166	380
140	309
2	282
447	522
175	225
59	369
54	937
231	575
43	325
13	561
14	337
4	590
12	309
197	299
24	316
2	390
617	676
14	423
50	1070
77	976
315	318
35	973
16	536
37	196
122	908
3	467
24	656
213	524
3	264
3	340
7	401
13	1506
384	482
83	300
8	325
83	856
47	323
183	233
226	385
39	256
326	369
148	326
168	318
3	1040
4	737
169	431
21	686
14	529
92	400
172	741
19	359
525	819
25	1564
10	529
4	584
28	327
8	325
8	284
85	420
22	329
185	361
69	575
15	484
17	498
35	452
4	459
107	950
29	155
280	405
26	460
36	631
6	482
354	424
5	519
4	959
14	206
6	297
22	550
195	407
89	554
281	404
12	468
6	569
69	724
164	292
2	260
135	516
9	642
10	309
17	500
11	367
57	488
34	896
9	321
113	538
45	228
227	446
8	709
128	230
504	1269
461	536
4	339
3	511
17	524
28	265
58	244
244	426
13	512
81	591
188	383
76	609
460	558
151	639
2	270
37	315
4	446
246	822
158	837
56	238
8	602
60	726
4	325
26	356
51	531
3	538
61	480
26	438
8	257
9	589
3	264
3	661
2	302
100	286
233	830
14	298
30	538
19	735
36	635
21	438
4	407
645	751
5	862
101	653
368	896
22	1040
7	648
8	230
275	1117
6	267
25	518
67	472
27	604
6	1001
37	262
5	541
74	456
176	391
350	453
852	974
38	474
7	346
27	425
21	541
36	324
64	380
254	1026
33	362
30	409
45	264
12	433
204	221
37	460
3	628
167	289
2	1370
21	540
6	451
2	839
183	845
11	197
74	469
33	560
132	583
230	446
22	265
94	866
3	335
21	140
6	1246
3	539
54	361
41	497
92	267
8	170
56	383
383	536
30	561
587	857
19	272
40	325
23	489
4	247
4	602
13	1364
29	736
204	442
3	380
264	1005
3	503
508	970
78	666
46	1165
22	384
2	1523
4	545
6	398
14	268
188	742
320	373
7	957
387	537
351	823
440	791
243	349
13	346
3	309
50	606
16	432
5	408
11	779
501	995
28	621
22	539
23	233
10	851
71	701
4	634
22	1040
2	597
8	878
191	456
7	467
8	456
21	369
100	390
7	369
4	1212
74	672
14	217
148	749
14	425
8	1082
7	458
11	637
8	535
120	425
3	374
251	457
4	407
10	465
2	501
541	1637
20	660
12	836
69	325
96	352
165	752
407	598
11	265
12	413
16	300
12	683
7	473
104	350
16	439
252	517
22	530
212	292
143	297
186	370
53	166
75	259
204	490
124	301
19	555
153	296
290	495
109	903
9	577
11	530
5	755
34	292
45	403
69	305
25	1071
40	377
44	622
5	327
40	1306
897	1060
91	1172
111	1138
288	341
14	347
62	581
9	383
38	514
12	391
8	365
68	332
58	321
175	288
44	490
2	826
85	208
27	368
3	1514
211	702
3	274
8	853
18	1016
29	722
793	801
9	795
3	492
468	473
423	891
26	321
7	988
33	611
16	473
17	1802
4	381
29	386
8	215
10	718
442	460
10	321
6	615
16	1157
196	297
3	525
43	439
87	596
35	442
15	402
4	781
89	186
65	860
126	695
47	386
199	1084
33	377
140	536
53	204
29	430
56	567
258	351
23	254
1	185
38	1778
125	585
81	1052
209	300
240	348
22	771
10	431
6	608
38	1319
38	392
75	558
9	346
12	1024
21	250
39	731
20	554
1	1207
85	220
12	906
22	451
240	531
94	467
11	809
