2	124
44	236
288	326
13	654
68	86
22	220
3	44
3	51
2	82
9	102
10	15
52	72
31	83
16	75
69	96
4	40
1	316
107	153
3	65
10	156
1	10
2	45
11	11
11	234
3	22
3	95
10	20
19	159
44	64
2	552
12	29
8	63
8	52
34	80
12	14
71	77
14	14
3	201
23	78
33	33
46	53
3	41
3	37
15	1714
21	51
6	22
4	30
118	236
5	279
168	188
4	21
2	40
4	161
4	79
3	152
6	94
8	85
12	51
14	203
5	446
5	124
1	171
29	167
10	91
7	122
142	163
5	68
6	124
4	9
6	55
40	105
22	38
96	133
13	174
4	303
8	12
8	236
1	78
5	119
10	10
13	166
4	70
5	17
5	124
2	42
2	1087
31	50
54	391
3	352
4	46
69	122
3	358
6	291
2	64
45	77
39	403
64	235
22	522
1	169
2	64
6	7
2	64
141	207
16	199
4	34
6	33
12	75
19	58
79	403
6	55
59	111
5	13
28	35
44	57
6	124
14	205
17	32
27	143
15	45
15	37
10	43
13	46
307	389
16	28
101	403
61	129
5	55
239	247
45	261
21	203
25	298
5	192
7	13
18	35
3	144
13	29
1	28
8	434
51	76
5	38
29	48
6	18
8	403
3	20
2	124
22	259
76	88
12	128
4	12
5	15
3	60
8	262
26	341
90	336
2	11
8	96
22	22
4	767
7	25
2	18
31	33
27	44
23	33
3	76
78	80
5	33
7	56
2	12
4	43
277	380
5	42
3	34
33	226
10	11
7	401
6	54
168	188
1	97
56	137
20	21
49	81
277	515
1	13
3	31
6	85
1	63
22	22
52	54
101	403
10	189
6	14
8	51
322	518
235	448
9	155
3	113
3	315
3	19
208	559
4	121
7	89
3	44
1	10
6	60
63	94
7	99
4	12
4	16
17	235
16	25
5	41
48	120
183	385
59	135
8	83
2	38
98	343
