95	158
14	465
142	361
3	348
49	254
5	904
56	467
339	954
7	820
24	392
353	514
101	155
100	352
27	651
49	137
247	268
195	474
16	155
201	534
4	623
2	559
314	331
3	305
294	572
201	562
10	662
101	467
248	307
6	444
25	500
233	459
52	280
4	453
57	138
69	73
145	588
220	270
20	367
12	261
28	613
114	600
65	414
108	351
1	348
21	480
5	240
10	159
100	628
9	528
551	970
21	209
3	1003
3	257
37	278
6	131
370	435
3	233
69	262
12	876
1	320
11	433
16	349
4	533
148	148
22	843
12	396
7	556
57	330
11	2249
585	603
316	388
3	729
11	375
9	261
50	404
61	175
44	584
119	413
59	238
23	114
5	592
60	449
97	169
56	430
364	540
40	179
3	612
17	434
126	737
154	306
44	392
6	338
58	962
3	278
479	862
58	257
51	348
5	863
46	90
486	555
53	254
169	458
10	451
47	365
59	512
16	275
83	123
4	194
2	178
295	599
37	316
12	1804
9	1342
43	309
104	313
5	343
35	77
4	1006
79	142
28	649
17	528
2	403
27	254
65	478
120	257
338	1918
3	427
2	381
18	338
468	593
100	260
10	254
3	343
603	717
121	242
153	435
709	926
18	97
14	437
57	345
27	799
63	680
2	626
4	476
4	173
141	297
3	416
4	348
27	252
13	808
161	614
17	492
226	290
48	529
22	254
5	847
42	612
4	257
8	272
3	870
16	175
11	1834
36	945
153	1499
25	79
52	357
185	374
46	749
28	500
12	222
40	423
10	91
60	105
225	366
6	303
178	592
37	620
7	404
5	531
9	417
121	807
232	389
29	276
69	97
1178	1352
12	249
90	296
7	393
167	590
4	386
780	810
16	594
175	450
94	110
12	368
4	738
242	991
8	219
7	552
276	425
62	70
46	492
81	603
3	525
12	248
377	481
5	265
81	335
3	672
5	399
3	456
68	605
6	305
33	111
5	239
3	213
2	1235
14	186
20	506
3	653
48	311
27	254
20	390
30	1345
257	649
88	259
3	577
51	70
88	689
6	424
4	226
27	306
55	710
7	509
14	1863
33	579
80	675
26	1034
5	356
415	452
3	590
26	328
62	1086
5	694
3	613
81	261
56	238
15	221
179	359
5	960
291	323
143	525
17	666
80	156
9	362
12	107
58	324
57	592
11	510
312	398
14	292
19	261
184	648
37	281
69	510
3	506
156	813
10	252
382	436
243	346
2	273
42	455
65	369
16	293
443	512
15	296
12	360
52	122
122	332
6	239
80	366
15	265
381	666
7	449
256	491
33	954
17	368
41	100
82	1015
3	499
17	249
332	502
163	268
5	339
171	200
28	107
66	457
111	275
3	936
45	450
369	419
17	447
146	174
122	721
5	368
363	849
9	468
11	270
14	611
109	212
126	665
6	429
68	354
5	470
13	239
164	322
19	468
364	368
4	904
24	498
162	342
299	486
7	526
132	416
70	371
54	645
179	356
19	505
11	312
7	246
7	428
50	326
4	360
562	575
57	320
28	469
14	278
81	243
9	461
67	560
98	645
207	431
6	284
367	380
197	345
92	357
7	587
36	768
40	351
42	135
33	169
9	576
3	545
3	239
49	214
62	421
2	82
18	420
2	370
274	643
4	915
102	208
8	377
27	254
6	189
109	320
3	287
2	140
196	500
5	994
3	378
34	416
56	100
109	316
40	322
9	469
184	976
39	357
8	569
2	401
471	589
2	450
16	228
138	854
48	586
75	293
3	1200
3	529
59	393
12	325
82	290
20	549
7	256
60	324
34	313
94	641
2	1374
17	734
15	1171
268	522
4	437
26	298
2	1657
3	381
24	715
2	256
126	151
618	1230
7	717
9	584
7	111
42	64
66	524
22	453
8	773
9	318
2	586
8	874
6	451
12	437
2	753
21	150
24	168
96	553
11	562
1	328
31	340
34	109
12	461
1	328
70	276
22	266
1	431
33	619
29	266
16	266
7	284
15	835
8	493
3	289
20	355
227	320
34	822
211	408
105	184
198	727
246	514
245	555
123	579
8	566
17	335
4	480
48	317
5	249
7	365
521	1352
44	1149
15	431
66	326
19	136
197	625
3	1342
151	755
2	273
4	628
17	911
12	855
282	886
18	670
3	469
279	454
855	861
81	603
58	600
22	275
6	587
5	163
9	769
263	790
10	363
4	591
53	777
32	269
48	336
44	143
35	101
24	200
46	212
230	864
24	383
201	1062
296	471
53	79
54	88
45	467
25	234
1	185
69	304
216	468
141	334
15	601
49	432
65	417
7	145
28	292
99	407
11	82
226	1046
100	480
134	239
29	477
