18	25
12	21
12	37
4	10
30	32
71	72
11	14
4	16
32	125
1	38
1	10
3	15
8	12
6	8
4	26
12	26
11	15
4	16
5	18
20	26
7	11
19	28
8	10
14	34
4	39
1	28
10	11
13	17
14	16
6	12
1	2
17	34
2	42
3	93
46	46
11	20
2	22
13	19
1	10
6	39
28	28
2	17
29	69
5	27
31	33
17	18
1	4
12	12
14	21
5	19
3	10
1	22
1	33
11	20
7	19
2	13
1	9
2	13
43	50
6	25
3	27
1	8
22	54
18	26
36	50
1	6
3	13
3	6
1	7
12	23
2	17
1	14
11	27
14	33
5	15
1	19
2	13
2	18
1	15
3	24
6	26
6	9
2	5
10	14
9	52
8	35
5	8
5	22
14	17
4	37
9	24
6	15
8	12
2	13
29	49
10	10
4	45
5	17
5	7
20	28
1	15
18	19
4	39
1	22
24	27
2	61
1	35
5	44
19	19
2	6
9	42
3	20
4	23
7	37
10	12
1	8
2	6
6	7
4	4
12	17
4	34
3	4
2	20
9	16
8	15
3	7
2	24
27	32
8	28
16	53
8	31
9	30
3	21
4	8
3	8
27	34
3	14
3	51
1	12
9	27
31	55
1	10
5	55
1	63
12	15
3	5
13	41
20	30
4	4
3	27
13	45
1	12
5	22
82	140
15	15
9	21
3	11
2	4
1	10
4	12
24	182
4	17
17	45
3	22
8	35
12	28
11	13
6	12
40	61
2	31
6	9
4	16
11	11
2	18
21	26
3	12
13	25
20	24
4	14
4	36
1	54
1	10
21	35
12	55
12	91
15	24
2	11
6	19
6	105
2	8
22	22
21	25
3	14
1	59
5	9
6	22
2	18
9	11
22	32
2	15
1	36
8	85
1	19
2	19
8	24
15	17
10	11
1	31
4	17
6	52
11	30
20	21
1	3
27	30
22	26
10	12
1	13
3	31
3	15
8	10
3	30
16	18
58	62
10	16
7	14
9	17
4	13
3	56
1	14
6	59
13	15
5	13
5	6
3	19
13	13
1	19
31	34
36	55
53	58
1	11
2	12
3	7
4	12
5	13
28	34
17	18
5	41
2	9
5	24
3	4
7	20
19	61
7	9
