56	2127
13	1033
100	2495
249	2206
620	1165
23	1753
1566	1927
6	3255
1029	2203
11	2112
278	2669
81	2016
6	2487
518	2439
42	1223
2063	2286
32	1959
1340	2328
13	2103
432	1931
878	2467
30	2727
91	1947
179	2075
24	2324
837	2443
10	2567
26	1836
47	1886
22	2014
7	1877
110	2460
123	2386
15	2177
31	2439
5	2010
846	1595
375	803
158	1992
11	1746
73	2269
20	2104
123	2544
15	1701
28	1320
37	1859
31	2067
14	2053
2	1568
261	2569
15	1667
55	2281
27	1790
5	1947
18	2510
1879	2106
586	2568
7	2114
1253	2070
511	1657
1330	2489
519	2192
8	2039
7	1808
1562	2148
46	1699
16	1911
610	1894
18	1569
62	2072
69	1192
34	2227
13	1875
1311	2442
27	614
10	2838
43	2355
200	1894
342	2110
984	2189
7	1558
98	2315
1064	1984
15	2464
20	2949
77	1989
808	2345
137	2479
72	1829
27	1992
799	2398
32	1938
9	1327
96	1991
175	1881
16	2032
291	2065
1	1234
160	921
61	2648
5	2590
82	1918
55	1813
158	2622
100	1795
93	1566
770	2149
10	1982
59	1923
390	2107
139	1818
83	1984
2646	2677
7	1882
5	1913
7	1657
59	1680
394	1824
182	2285
869	1450
19	1859
2	2275
9	2694
6	1342
78	739
306	1789
14	2476
355	1619
105	1883
21	1812
51	2379
55	1544
104	1987
14	2279
110	2555
29	1487
1495	1576
325	1605
6	2201
6	1776
63	2427
9	2080
7	1497
6	1978
8	2006
188	2293
70	1965
149	2454
31	2083
175	2173
57	1049
6	1521
251	1710
3	2225
6	1680
13	1587
4	1869
91	1728
1908	2336
1190	2166
52	2151
19	2017
1262	1637
151	2317
167	2680
348	2239
20	1749
45	1791
150	2515
45	2409
991	1556
763	2048
12	785
267	1611
14	2402
43	2339
266	1829
1194	1350
5	1806
92	2291
18	2003
46	2186
6	2119
76	1829
285	1953
25	1849
70	2340
5	1682
15	2277
656	1839
342	2356
1205	1466
43	2680
152	2762
16	1958
468	1794
47	2102
56	2187
92	1959
146	1694
230	1511
9	2248
153	2378
15	2219
3	2270
3996	4131
248	2849
465	1952
15	2012
14	2105
824	1069
1	444
351	2143
33	2087
21	1710
53	1586
