100	138
3	165
7	140
13	100
1	210
5	275
7	106
97	215
6	133
93	496
124	380
14	314
3	99
7	158
23	190
18	169
70	247
23	94
22	352
3	184
76	135
20	314
17	135
10	79
5	93
7	112
1	115
34	102
9	223
15	204
5	244
155	170
8	125
47	166
7	165
2	154
16	155
9	157
10	238
11	261
8	109
12	117
6	188
67	168
1	166
6	103
7	137
41	158
115	154
40	159
14	169
67	97
29	148
3	59
54	295
64	186
1	226
71	99
4	210
21	106
8	91
85	155
12	111
3	174
4	148
2	182
3	155
16	171
5	230
2	186
18	254
2	92
7	102
4	254
45	131
30	242
188	218
178	194
5	94
14	110
18	158
10	281
31	298
3	101
115	136
22	149
82	214
16	90
8	107
3	432
4	105
3	187
30	257
2	69
71	154
23	155
10	156
249	282
72	119
6	141
14	149
3	216
58	205
71	141
26	145
34	224
27	79
26	314
1	134
25	124
3	271
18	179
13	118
63	123
86	121
3	240
9	194
3	125
96	125
3	167
3	163
2	100
14	210
7	171
27	161
9	116
3	161
55	122
3	88
141	236
17	133
6	80
5	247
2	241
3	84
4	179
3	339
12	114
6	243
2	137
197	266
17	160
18	147
3	240
10	155
105	128
104	109
69	169
3	81
2	213
4	160
67	132
29	99
10	254
110	243
3	80
56	101
22	118
5	361
4	86
115	146
59	161
28	123
7	123
53	203
5	113
5	219
5	81
4	68
48	119
1	109
8	180
2	122
98	107
48	99
5	113
6	190
6	164
6	98
13	218
29	258
11	151
16	260
1	84
45	132
22	285
9	135
42	143
68	192
7	315
1	231
3	152
57	144
1	133
22	220
4	137
4	128
69	242
40	125
85	117
34	133
6	114
119	135
20	147
6	85
1	158
120	123
38	255
60	73
22	340
4	138
38	175
10	192
2	219
6	177
4	247
14	173
202	244
6	169
5	187
86	223
4	79
76	246
15	135
7	164
14	155
23	109
111	194
7	157
6	205
3	142
187	280
3	75
194	241
50	163
12	117
17	176
4	152
56	142
32	137
19	135
6	146
2	140
5	171
23	187
145	330
22	100
2	173
17	129
2	162
3	92
26	113
104	109
12	100
35	115
8	126
17	125
7	139
14	550
2	169
19	176
6	141
10	172
4	396
1	93
46	112
10	228
11	192
38	100
5	170
4	141
3	214
4	292
18	230
6	244
3	232
92	95
77	398
35	201
11	238
1	117
2	115
2	165
5	102
21	186
53	227
2	107
96	230
43	138
20	181
136	200
138	198
6	123
7	229
65	123
38	109
40	146
5	104
14	83
78	106
5	107
10	116
62	126
5	117
21	217
4	96
5	125
45	302
10	212
39	157
7	191
27	79
10	231
12	158
154	159
3	103
4	197
39	125
6	103
202	252
80	129
33	113
2	105
66	132
46	199
16	278
166	215
47	139
3	231
5	97
48	228
8	169
9	170
78	167
7	190
2	143
74	181
19	114
18	406
6	330
28	231
4	123
41	160
3	233
3	178
4	106
5	185
84	153
6	191
52	174
107	137
30	238
35	189
82	115
3	233
4	142
5	129
4	130
103	195
3	144
150	370
172	319
1	75
5	109
142	410
40	139
13	161
5	209
41	104
5	188
20	107
30	149
16	193
35	152
26	106
64	129
13	103
90	94
6	189
11	128
24	157
56	98
12	163
23	75
5	257
6	155
16	309
5	221
46	204
17	304
3	64
21	200
6	245
36	156
4	189
41	124
3	258
90	273
35	143
24	56
76	175
7	153
43	190
49	117
2	165
8	95
55	122
9	92
96	137
8	54
3	120
11	152
6	121
26	131
5	105
24	133
7	103
33	182
63	174
24	152
10	178
29	147
2	187
3	150
35	235
7	187
5	80
66	242
2	154
1	218
39	151
13	249
7	207
130	155
2	179
45	92
53	145
20	263
5	204
42	57
106	122
52	165
8	242
17	139
21	145
2	104
6	163
3	355
30	134
5	112
2	341
6	156
8	191
17	181
86	161
14	221
39	177
30	56
3	160
3	225
10	93
11	135
22	77
10	253
5	174
20	125
14	160
8	185
3	218
12	226
20	124
3	142
5	156
33	153
2	313
4	234
10	78
2	211
9	102
61	100
39	189
3	111
176	200
15	157
3	100
18	66
27	217
137	178
40	91
5	183
5	127
6	399
17	140
8	133
3	176
14	90
7	226
3	182
11	122
18	200
141	216
4	174
17	143
152	160
13	99
90	94
2	135
1	141
3	184
12	60
3	204
2	57
82	95
15	286
22	160
12	133
70	85
66	127
5	146
4	176
5	138
4	147
110	165
7	191
82	269
54	155
44	152
121	153
11	215
7	411
17	206
11	126
165	173
8	126
67	202
8	87
228	254
200	286
172	214
5	181
3	112
80	138
34	214
41	121
57	171
14	177
4	191
42	220
2	152
5	272
18	347
3	99
12	186
22	167
4	176
3	146
53	131
150	177
50	128
2	59
7	137
3	124
25	293
3	186
45	196
7	114
13	49
17	76
8	99
10	207
152	168
69	155
39	150
137	167
50	147
1	102
96	245
45	152
9	135
10	152
6	258
40	218
51	287
8	145
21	267
13	193
13	148
2	229
44	99
42	276
37	117
55	254
10	193
