591	1937
24	1479
151	2032
615	2456
1789	1867
29	1598
1479	1606
280	2526
1180	2242
27	2819
21	2145
100	2172
18	2836
1564	1766
13	1433
33	2305
35	2089
34	2032
425	2492
14	3115
18	1855
127	1693
22	2264
1104	2413
13	2653
15	1617
385	2125
22	2116
27	2142
126	2269
464	2295
37	2182
33	2383
11	1476
612	1437
40	2331
253	1323
21	2303
13	2134
229	2384
6	2291
680	2160
20	1350
16	1329
52	1856
169	2149
71	2728
694	2413
4	1619
359	1845
82	1794
62	2351
401	2605
135	2285
255	2346
7	1911
28	3190
1382	2180
320	2310
664	2383
13	2612
1732	2301
608	1844
2611	2828
393	1700
10	2141
55	765
3	2695
1869	2166
956	1956
40	2573
75	1714
56	2494
31	1446
150	2351
25	2482
73	2338
226	2405
24	2002
1597	1833
181	2659
8	2465
39	2422
289	2402
356	2395
1772	2210
4	2052
93	2078
847	2289
188	2199
22	2495
8	1799
33	2068
541	1845
203	2871
92	2062
62	1901
2561	2767
82	2194
11	1628
375	2135
144	1780
79	2397
781	2426
1	678
191	1468
1425	2433
164	2426
904	2289
5	2874
203	2060
72	2104
29	2186
3	2290
388	2354
311	2374
73	2445
12	2173
106	2250
625	2604
105	1972
136	2212
20	2188
228	2455
3	2298
5	1873
17	2042
103	1931
2238	2510
427	2362
1426	1872
1543	2335
44	2056
17	2236
6	2687
722	2141
30	1744
121	1418
29	1529
37	2556
191	1338
21	2156
10	1950
24	2335
18	2042
289	2049
4	2263
49	1810
110	1967
44	2140
12	2464
21	2053
38	2464
35	2190
590	2502
9	1874
4	2228
12	2026
303	2109
37	2073
769	1706
24	2135
1764	2175
110	1637
16	2072
183	1704
3	2226
6	1683
5	2215
10	2483
76	1706
2193	2352
415	2296
52	1548
32	2089
13	1763
176	2308
135	2781
643	2329
21	1866
166	1802
381	2547
53	2616
741	1549
1684	2130
2104	2691
1879	2357
16	1607
478	1655
17	2282
172	2009
891	1368
4	1915
1615	1856
26	2003
50	2083
13	2059
19	2784
207	2102
25	2015
120	2205
3	1939
12	2434
255	1513
34	2837
398	2779
11	1868
25	2139
159	2168
1337	1931
111	2202
62	2440
97	1994
27	2282
40	2545
1539	2340
424	3047
26	1697
131	2641
53	2019
44	2144
1	795
726	2253
41	1985
39	1916
1209	2111
33	1773
104	2490
34	2490
35	2036
6	2133
110	2428
1512	1775
6	1909
153	2080
661	1922
17	2251
216	1361
1463	2047
27	2028
38	2779
93	2439
100	2544
33	1414
563	1851
541	2532
956	2194
523	1909
12	2403
39	2043
403	2053
378	2290
41	1946
902	2220
59	2009
9	2631
1625	2082
1382	3226
9	1903
9	2833
375	2358
62	2402
1387	2323
8	2422
2	2002
21	1512
59	2032
272	2192
59	1825
1825	2202
36	2068
450	3023
9	2166
640	2666
4	2368
76	1977
41	1105
2281	2787
176	2150
363	2194
209	1335
156	2523
287	2628
265	2967
37	1724
6	1793
904	929
35	1693
1958	2299
69	1917
289	2211
25	2216
439	2042
21	2577
75	2398
17	1206
231	2337
235	2641
49	2643
8	1487
297	2604
194	2563
78	1801
145	1827
69	2198
24	1707
489	2511
27	2526
39	1501
90	2492
49	1227
229	2274
251	1311
1737	2301
47	1483
62	2173
9	1388
6	2151
10	1930
638	2169
2356	2411
1304	2600
81	2592
365	1901
206	2033
24	1796
12	1794
743	1936
40	2201
35	1500
19	1613
1410	2360
50	1810
42	2406
34	1464
265	2055
165	2463
93	2449
771	2657
50	1727
116	2341
150	1517
2565	2853
630	2202
41	2043
6	2262
428	2455
9	2443
437	2613
549	1740
22	3207
20	1768
25	1782
22	1828
22	2870
33	2461
45	2291
39	2533
22	2511
212	2019
8	1651
659	2319
1988	2161
907	2771
811	2201
46	1922
18	2152
637	2441
178	1885
40	1608
99	2081
278	2895
26	1469
51	2509
30	2152
13	2803
14	2392
19	2250
15	2595
522	1788
49	2764
7	1643
274	1943
74	2140
761	2764
27	2509
30	1992
1728	2305
7	2313
65	2560
103	2351
696	1531
21	1635
74	2297
933	2032
1512	2716
84	2353
194	2268
34	3109
13	1728
4	2320
36	1917
865	2079
403	2557
65	2095
67	2410
1876	2511
1663	2326
515	2233
96	1896
13	2258
77	2122
65	2413
2447	2955
72	2329
50	1942
1374	1794
462	2570
68	1725
42	2234
18	3180
396	2882
18	2087
25	2085
271	1277
4	1874
113	1918
228	2771
622	2239
109	2593
23	1106
681	2394
10	2997
1279	2307
1969	2017
21	1599
295	1240
1198	2292
29	1619
268	1723
232	1322
23	2522
11	1482
514	2818
164	2526
3	2284
59	2456
