243	886
33	1134
83	1057
870	1449
1120	1188
19	941
839	920
1051	1554
547	1145
15	1740
33	1148
292	1206
11	1591
405	454
16	953
11	1340
20	1135
32	1219
239	1545
21	1956
7	1093
116	910
18	1390
633	1469
10	1964
16	995
192	1152
24	1197
19	1133
77	1318
709	1506
22	1289
42	1454
9	869
16	1357
166	843
10	1363
27	981
123	1328
11	1525
884	1146
10	917
16	836
166	844
141	1037
35	1417
332	1221
2	971
196	1087
201	957
43	1307
140	1129
182	1335
95	1087
4	1303
164	1862
157	1302
682	1133
6	1222
360	1183
1403	1532
203	951
8	1069
55	389
4	1559
17	1208
38	1454
20	872
78	1108
29	1349
56	1166
92	1215
18	1119
947	1121
117	2166
7	1324
188	1362
88	989
898	1306
1080	1365
1	1292
92	1138
440	1415
86	1372
21	1146
12	865
17	1213
319	1108
104	1611
68	983
133	1177
47	1114
2	1017
191	1236
61	1049
34	1333
771	908
1	297
82	1363
6	1784
117	1314
43	1245
16	1034
3	1297
177	1355
145	1189
31	1347
8	1216
53	1120
307	1473
940	1309
959	1350
20	1461
645	1307
2	1288
3	1493
8	1311
55	1170
353	1277
916	1230
724	1157
29	1180
8	1141
5	1503
357	1100
13	1198
67	1055
26	863
28	1331
18	1124
13	1188
29	1350
24	1283
573	1427
3	1374
44	1165
139	883
43	1319
24	1306
12	1305
16	1399
26	1312
9	1037
4	1283
6	984
143	1112
1060	1115
320	622
936	1171
143	1304
10	1200
94	1069
3	1427
5	754
7	1154
10	1424
394	885
1294	1406
989	1113
33	1048
17	1122
10	901
122	1343
284	1206
12	1084
106	845
177	1341
26	1325
1204	1593
865	1161
19	830
237	902
15	1219
79	1106
3	1205
725	846
49	1228
30	1245
16	1134
19	1445
149	1130
20	1142
58	1315
3	1052
27	1313
509	909
26	1769
304	1323
7	1211
22	1300
104	1387
75	1272
24	1268
253	952
22	1271
15	1062
793	1252
218	1875
10	1133
72	1490
30	1111
41	1201
1	690
795	1447
50	1151
26	1203
597	1187
34	1129
49	1477
8	1255
20	1242
14	1194
37	1138
925	1113
4	956
148	1101
374	1155
13	1177
91	993
833	1228
15	1131
14	1534
74	1521
1056	1423
20	573
287	1161
10	1479
23	1139
542	1151
179	1283
869	1038
448	1231
31	1317
14	1390
748	1037
6	1015
3	1352
233	1722
22	1194
738	1318
31	1241
4	1103
41	753
30	991
142	1239
67	1334
1008	1270
21	1122
215	1744
5	1102
346	1605
3	1441
119	799
26	801
1108	1385
103	1300
163	1117
