1682
11	33
4	11
73	95
8	29
6	14
10	16
28	124
29	58
1	11
1	10
3	18
25	28
6	19
4	24
22	25
6	15
3	15
3	4
5	16
4	11
1	26
3	28
5	11
21	28
7	10
1	28
10	12
1	9
7	14
5	13
2	2
10	38
10	23
13	95
9	20
15	41
4	10
4	37
2	17
1	5
7	9
8	11
7	51
4	7
4	12
2	9
15	25
7	21
4	21
2	10
1	32
14	20
13	19
5	13
4	17
25	30
24	25
4	27
1	8
20	25
7	13
1	16
13	20
1	88
1	21
39	46
1	7
21	46
8	27
3	38
25	35
1	9
8	8
2	17
31	44
4	25
29	33
4	16
6	29
1	18
2	11
33	39
2	18
19	22
2	14
7	27
9	12
2	7
17	18
10	35
12	78
22	51
3	8
4	29
5	36
3	17
17	29
7	16
12	12
2	11
11	51
11	44
1	13
2	8
4	43
5	59
15	18
6	29
22	36
11	30
6	27
1	16
22	65
29	42
15	43
3	24
4	16
16	40
1	21
6	23
9	27
3	22
2	64
1	41
4	11
4	45
17	20
3	41
2	14
3	17
3	23
5	7
6	30
9	11
1	9
2	6
7	7
3	4
6	7
2	8
17	18
5	36
14	16
4	120
12	15
5	7
2	23
32	34
3	22
25	54
21	31
10	37
4	23
5	8
13	35
2	17
3	51
14	18
21	26
4	43
94	96
31	46
4	9
4	54
1	65
6	14
3	5
6	25
7	38
11	25
4	4
19	41
4	29
4	10
10	47
7	22
69	145
5	15
21	21
3	26
5	12
3	30
4	20
4	11
3	19
7	58
11	13
10	46
14	14
3	26
2	11
44	64
2	34
3	10
2	11
3	7
2	18
5	11
3	16
5	19
3	19
8	29
8	25
13	78
3	13
14	26
9	25
11	15
4	36
2	57
12	24
30	36
17	56
6	41
15	23
15	24
9	13
7	9
2	19
5	9
7	9
1	54
5	9
12	22
8	11
13	51
15	38
5	32
2	17
3	5
10	93
2	12
1	21
4	15
2	19
6	26
33	53
4	11
1	30
8	18
7	55
1	22
5	17
9	19
16	30
4	12
5	21
24	30
10	26
1	13
2	34
3	16
4	32
14	19
3	4
5	17
5	13
4	53
2	6
5	8
5	13
7	8
2	15
3	58
11	16
3	51
3	6
18	19
26	35
3	10
4	9
7	25
30	56
17	59
4	12
13	32
5	13
6	44
6	18
4	43
14	19
10	24
8	8
15	25
6	22
1	9
2	16
