486	5750
60	3879
435	5161
445	8198
2487	2593
38	4018
183	7478
2211	10393
3282	5556
176	6423
23	4634
47	3947
20	5347
3729	4077
31	4319
1979	3433
97	6210
1695	4568
2428	7621
91	5299
21	4899
980	6769
7	8203
30	5004
135	4985
14	5138
2754	5589
16	4812
21	4582
152	5174
16	7319
23	4551
194	5461
377	7085
276	4824
95	4222
50	5978
1607	5180
27	4155
1423	2964
315	4798
567	2590
76	7625
19	4494
519	4681
13	4338
440	5558
34	3186
1920	3141
72	4066
24	4767
87	6422
659	5415
200	4917
602	6047
25	6002
962	4958
38	5213
167	7132
247	6659
152	6732
873	6509
18	3966
17	6425
2781	4014
594	4572
1413	6812
66	7028
3875	4978
5980	6201
1112	3266
844	5587
405	3678
1291	5626
24	4854
131	2585
2	5862
1709	4742
3312	5868
150	6027
4784	6404
1417	3645
20	5210
1381	4175
653	6318
1228	4846
41	2989
366	5795
76	5416
55	4268
4803	7517
44	4074
3664	4156
150	3918
12	6427
75	5481
619	5681
419	5230
3816	4757
24	2135
56	5790
308	4625
852	6381
30	5602
22	5542
91	4091
1681	4875
667	8031
211	5324
93	6088
61	6146
285	5467
15	2456
150	4036
975	4145
439	6591
574	5453
2	1154
3598	3655
474	6720
735	3699
7	5268
1737	5670
231	4972
85	5831
6	6394
78	5155
1384	5775
187	5320
80	5821
517	5518
1668	5945
342	5946
3910	5215
12	5442
240	5662
9	4149
10	3658
44	4085
63	3655
596	5857
189	4155
1256	3854
104	5677
516	4977
61	5266
22	8392
1859	5012
36	4430
371	1636
20	4313
14	5826
87	3002
28	4446
24	3878
53	4677
64	5704
339	5879
3	6165
557	5879
51	4575
270	4055
170	5168
10	6925
35	4761
326	5105
31	5636
665	5667
5	4660
6	7319
15	3525
361	3524
45	4135
195	4925
39	5613
4634	5614
411	4048
23	5312
96	6176
3	6171
6	3915
4	4661
16	5202
115	3656
5190	6166
5282	5596
6818	7416
97	5428
33	5215
1771	3537
29	5350
90	4656
698	6082
3236	4536
137	4334
125	5508
349	4885
21	5132
889	4299
1727	5371
1608	5275
4258	5335
17	3250
427	3490
26	4683
5348	5558
545	7703
3	4035
1401	4300
25	5068
191	4486
21	5104
110	4783
461	4376
23	5841
353	5970
3	5228
20	4878
1465	2584
99	4919
43	7154
614	7591
24	3737
323	5423
15	4252
859	4959
595	4867
187	4452
90	5281
259	6867
17	4394
53	6751
4869	10247
623	4981
1011	7931
23	3520
263	6075
28	4024
97	3793
4	5564
246	6969
59	5617
100	4975
37	4532
26	5707
206	5921
83	6267
79	3346
9	5346
446	6857
661	5130
5136	5608
2	3321
134	5514
1125	3098
33	4774
264	1993
548	4314
51	4865
104	4478
151	4513
166	5824
76	2983
829	7129
1483	4359
2182	4904
620	3455
6	4833
85	3586
554	3346
618	6145
115	3731
787	5514
6208	7499
99	3879
11	6595
115	5038
4702	9543
1877	5172
1768	6554
11	5225
29	6682
692	5458
433	4456
370	4789
8	4029
2727	4037
607	3495
2	4214
27	3443
10	4161
81	4172
62	5042
1691	5409
79	5281
725	8792
39	6427
16	5863
115	5880
46	3177
520	5793
1433	4698
256	3056
79	5195
766	5319
65	7920
31	5019
12	4704
2676	2738
256	6284
4553	5321
42	5145
3016	4289
96	3366
4010	4833
44	5292
98	5790
10	2466
1085	4461
902	8154
49	5894
17	3683
505	4314
775	7086
2600	4066
222	3573
140	4524
179	4440
26	4468
932	5973
53	5022
3360	5843
140	4716
102	7292
410	1929
631	5324
581	3090
4602	5772
57	3401
28	6103
65	3753
13	4359
39	4103
639	3755
728	7018
2771	5408
74	5014
567	4218
743	3843
46	4792
25	5593
791	5221
126	4136
52	2274
27	3763
99	3460
111	5593
112	3745
121	6396
33	5300
154	5514
5456	6279
70	3794
14	5391
293	3082
6251	6856
1993	6354
123	4186
14	4323
745	5861
9	4623
512	5419
2377	2527
31	7848
33	2256
20	4604
64	4329
76	5844
23	5655
23	5337
58	5172
24	3945
14	5326
15	3428
1620	5047
4369	4747
2249	6218
1450	6484
113	3826
9	5400
759	6027
338	5842
65	3451
77	5827
743	7679
35	2807
49	6658
31	3989
44	4510
17	5211
89	5188
19	6155
376	5382
97	7639
39	4329
230	5840
236	4261
74	6624
29	5781
74	5291
304	7113
11	5073
270	5955
1316	4410
215	3397
15	4862
240	6076
2274	4668
391	5548
1513	5619
1484	4465
146	6151
443	4873
89	6124
83	4015
4	5003
77	4298
1225	2857
1346	4672
212	5793
315	5563
1993	6611
3604	4840
291	6388
307	4915
4	5011
135	5893
257	6164
1923	5920
45	5728
15	4860
982	3406
2960	4172
268	6394
340	3199
78	4743
457	3876
49	8636
550	7188
22	5197
15	3956
208	2800
2	5063
181	4858
249	5108
578	5520
1110	6127
20	4720
1873	5768
49	7844
45	3633
828	1649
3127	5264
26	4622
678	3794
179	2386
16	6875
12	1926
861	5958
434	5869
48	4883
1848	6849
30	3554
387	6524
17	6640
423	3884
102	5615
1274	3897
90	7586
57	6204
4863	6370
26	3989
372	4509
21	5452
7	4898
42	2366
1163	5279
379	5212
141	2968
33	3601
42	3528
4429	6112
18	3358
314	8092
29	3561
1770	5672
1124	4864
40	5980
26	4257
61	4471
242	5177
22	5913
34	4545
21	7653
47	4306
5159	5809
57	3983
68	5510
8	4622
44	4039
24	3222
157	3224
22	3073
